blockNumber,blockHash,timeStamp,hash,nonce,transactionIndex,from,to,value,gas,gasPrice,gasUsed,methodId,functionName
20527573,0x57bf1baf8b9a939394f48c126244f628b9153b710dc70f4a469187203cb2a58b,2025-08-13 17:29:12.581994,0xa4d3d1fdb9f3aa75bb66e3328a547a0b7cb1dc67da637cd6fc3bf631cdae9b36,564,20,0x9a6fae683549309386b633275a4f6933a022a092,0xe592427a0aece92de3edee1f18e0157c05861564,360803730825095736,398306,534667348888662234,230949,0x5ae401dc,multicall
20175614,0x8389b8dbec20b0b0bc5e8c2fd009e2f5ea04c433515c4aa0ac7d269be7268b84,2025-08-13 17:23:54.821390,0x5ac9ce32024380e9382638d70d1cf05a2074b187a61ede8b05dca92b62179d25,46,181,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe592427a0aece92de3edee1f18e0157c05861564,391612127777628183,223906,616787637820860845,250694,0xc04b8d59,exactInputSingle
20633207,0x9cea4ac23a4e4ddd6db4a91334bd84709fd3f0efe40e984452315d0e81aae3e9,2025-08-13 17:23:35.361492,0xb05e7825257e99cd1b846bc405520b96ec99ac7de85a7a736cc400b485e518ed,624,39,0x0c0435519ac226010638a61fd1d1bc652b5434de,0xe592427a0aece92de3edee1f18e0157c05861564,670867109489343486,351444,198738587008481546,260686,0xc04b8d59,exactInputSingle
20289523,0xeb0be7418cd15261f8739c21fc5d5afc314fbe7dc01f2d4b95ef92a6f76a0816,2025-08-13 17:33:22.088887,0xa5feebebc460c2a41797d25ebaf273a6388410492d4137cb51ca19dd7a2dfbe8,674,24,0x0c0435519ac226010638a61fd1d1bc652b5434de,0xe592427a0aece92de3edee1f18e0157c05861564,193830727905356009,478736,549680767867843910,92601,0x414bf389,exactInput
20056596,0x7046b4900451aef4f0d77b0eeaa5ec4de861c1cc2cb51a140495c18bf64b773f,2025-08-13 17:25:20.901037,0xfa24f909e2d9c2c8cadce5f3ebeb45d487aee43f6cda03a67d95818e035d5e1a,131,160,0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,0xe592427a0aece92de3edee1f18e0157c05861564,763793611289596597,181520,290492433601388331,73247,0x5ae401dc,multicall
20292284,0x1a01d34cd78964f640372c54dc04ee41884d45c92c707832fb60b3acbfa5f73a,2025-08-13 17:26:07.708009,0xcf87cec333c46905ec5975dc9864fd984d51582315db00d18b2781ed5ed40c35,135,191,0x507888e987257a8dde6f8afa46375cefe2cbf504,0xe592427a0aece92de3edee1f18e0157c05861564,126482688385091405,134623,665551987319589886,207926,0xc04b8d59,exactInputSingle
20205817,0x9c1c33c279f1c98bc9273b130eb60f95ca41576ccc39ebbcfb7dd16aff87bd62,2025-08-13 17:30:51.650906,0x3e8852c2bf10f179fbd985c3c8f9e989c85ce111a773653147d3a9490a4110f1,753,3,0x81463b0f960f247f704377661ec81c1fd65b5128,0xe592427a0aece92de3edee1f18e0157c05861564,731002811164057728,208977,58461966165165266,122613,0xc04b8d59,exactInputSingle
20729681,0x0c0a2f6c2bbb785c1dc45eb41cf61649005b37b39955f1e28090118d673ce029,2025-08-13 17:33:00.710221,0xd39ad1c1bf7272a8a19e461ae2e5850ce2bc024a5ba6c5ee527157cad186d7bb,450,127,0x6f695daf43d38209f2c86ea7dcc8f4b8406ff1de,0xe592427a0aece92de3edee1f18e0157c05861564,801802255053334924,154125,429959836495371550,238180,0x414bf389,exactInput
20043441,0x9182eaa426a0c23785a54cf614e2a0d49f4a1ec01610c81688b79b8b6f8947ea,2025-08-13 17:31:53.698920,0xdd5b179989a3c70f281e348fce59f49c0066f2bd71fb02c27eda6bd28eb61f10,428,85,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xe592427a0aece92de3edee1f18e0157c05861564,292226003155780028,307551,3327141211805953,228829,0x414bf389,exactInput
20361165,0xe113bdf51e519020082e265da617c0ffea21351b95bdf076923055ba4d3876c6,2025-08-13 17:29:55.306965,0xdada6a5a7095c9e58b0ac1d6fb912696adac6d344743b4159018fef0caf21de0,451,116,0x24e13738835abe0207eefda24c866a8f721d2da8,0xe592427a0aece92de3edee1f18e0157c05861564,458728622142362119,406478,704556375202281396,190841,0x414bf389,exactInput
20138432,0x87e31f1a89e93855bfccf465f6788f758355cff4b8aaf99c5ad70e8f3e94e25a,2025-08-13 17:30:59.326637,0xe0fc50dbed082481abcd165d43d559213e1495c495cfbe819208a4f62450dbe2,613,22,0x5f9ecf757137d5ef4330ab72d18163c2f221befd,0xe592427a0aece92de3edee1f18e0157c05861564,790659412025789474,489177,541500089199116797,128259,0x5ae401dc,multicall
20907216,0x07738491ecb0a47d25b559b9e0fc5011fb1b5353047ec8a8ec5734ba90449cd1,2025-08-13 17:33:06.632436,0xdaf32fbe3a6f9401a4b208b5744c720425c074a4d31ca15472f7f3a8ba5b45ce,768,135,0x5ddf30555ee9545c8982626b7e3b6f70e5c2635f,0xe592427a0aece92de3edee1f18e0157c05861564,33632608071983295,238239,970929221055799749,244477,0xc04b8d59,exactInputSingle
20861067,0x8b876faa6c5beb8afcfd578052179fbf17f63d1f8df23a618a1a4ec89eb68e3f,2025-08-13 17:30:13.463896,0x02b786603f146add964c457e8a3276c597ce6dbd7fbf8c6f28938b3ffd2d81cc,155,145,0x6747bcaf9bd5a5f0758cbe08903490e45ddfacb5,0xe592427a0aece92de3edee1f18e0157c05861564,483995939495151405,355248,577714226683954832,64647,0x5ae401dc,multicall
20425577,0xe9561cc07992e6f3b1ff0ac08419974a37be9072b81724aa49461dbf09bccf62,2025-08-13 17:27:12.373570,0x7ff0847ecf041d44b8023ff80105b8910fb8614cb09bd5d3982181ccadcce80e,862,100,0x24e13738835abe0207eefda24c866a8f721d2da8,0xe592427a0aece92de3edee1f18e0157c05861564,868314667611350970,121275,269631310684872500,233612,0x5ae401dc,multicall
20975030,0xeb4a32256ba9659ca61c5d86ae6eb0dd6a99108903a50bed1bb3327c8a7916e4,2025-08-13 17:29:37.636118,0xad5de71f78c4a7e80ddfbc0ba74653cc743084db4eaf499754d1b8180d5656d0,371,92,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,670093570394180727,250439,879756430670457551,255317,0x5ae401dc,multicall
20315100,0x7bc8b6627cc80dfb3459942764fe6b338f2c7bc4f0ccc7b15b1ec95dc6e891e2,2025-08-13 17:28:04.502195,0x6abb2d07c8557e963abc7407e48639d91e975e1bdf0f2686855f339825bc41a8,202,175,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xe592427a0aece92de3edee1f18e0157c05861564,887991951403184473,198862,259084212470705949,198780,0x5ae401dc,multicall
20360489,0x211a4419286af57e07a7862914002b17efcb9635f5f65c89589725a2ec709718,2025-08-13 17:30:33.000726,0x7c0d9a2389ca447103983cf300708446552e333ed5d420970766921275b99c28,465,48,0x81463b0f960f247f704377661ec81c1fd65b5128,0xe592427a0aece92de3edee1f18e0157c05861564,194778372532131442,302029,500183320115924754,281227,0x414bf389,exactInput
20092756,0xb2b1f17d2470651dc0f6ae22752b0183a2678b50c3cf739c3ca48e4c751f307b,2025-08-13 17:24:32.737798,0x564e27cc4375127fd3aa2ea6736f7b0eab986ddf38a396904bbc6c57cb02d39a,421,170,0x06cff7088619c7178f5e14f0b119458d08d2f5ef,0xe592427a0aece92de3edee1f18e0157c05861564,955482141132404120,487367,639646919109058049,232301,0x5ae401dc,multicall
20279503,0xd95147b143fd53c917db0c34b036eac7473fa9baf543d47ea4fd678babd0bfd2,2025-08-13 17:24:00.016540,0x9ac3c11251ba8f424fe9d8280806bc7100f8f08a9d137dd994335ab5dfe70079,526,162,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0xe592427a0aece92de3edee1f18e0157c05861564,847342190176185761,358469,712158757618579484,75712,0xc04b8d59,exactInputSingle
20653026,0x9141209f44a09c8a90fb2704f2f0fe54cef827ac85a62366c57bdf809737ed86,2025-08-13 17:24:33.213614,0x5779bf0d517b5caa041884ec190f09bb968d06a2cfc97bc8503d69b0f61a3569,319,182,0x6747bcaf9bd5a5f0758cbe08903490e45ddfacb5,0xe592427a0aece92de3edee1f18e0157c05861564,692658101730651080,399312,438417152972692124,119119,0x414bf389,exactInput
20210777,0xb5f42b0af0980c428495faca6382ea8ea17fd9ea83785bdfb877c284748dbb38,2025-08-13 17:32:26.598520,0xbf77afbda1262425334b569e2c9bedcb3546a0c91c3b81d25c3344f912390918,738,72,0x24e13738835abe0207eefda24c866a8f721d2da8,0xe592427a0aece92de3edee1f18e0157c05861564,768664809567298765,130200,612926225508586969,111826,0x414bf389,exactInput
20257449,0xf498aaf1c3cc64b8e8fb784b7b032ff72abbcc3165aa237f7be2bded3e5c55af,2025-08-13 17:25:12.660954,0x49012c175dd0a5086bf8359d342fe24b08c5ad6caa781219988268c1fe686159,829,176,0x6aa7a8539543210563af6cf575cc5079b194d0c8,0xe592427a0aece92de3edee1f18e0157c05861564,90718295264212229,470360,421789814803238446,272387,0xc04b8d59,exactInputSingle
20554698,0xa099e410f09aac2bb77b22392a1b5626ccdf31d011e9194ec2fd47a9c8538d87,2025-08-13 17:23:07.152382,0x6cc08eebafaacaaf5e0c6d37dd38c47c274c1a75bc5e1837fb7e255a94b759e3,274,94,0x73886296088814b7606ea1a82043fbe4aebbdaec,0xe592427a0aece92de3edee1f18e0157c05861564,839055004584295343,304684,795318645531265149,197774,0xc04b8d59,exactInputSingle
20281608,0x545cedfa41f0e60347970d4bea63df54f965593e9ee675a14a3dc139f18739c6,2025-08-13 17:32:20.167545,0x88ca6066bb359113893248efd3971c8e5711fbfd868000112910b6941a74b687,730,184,0x89cff41ca76ccf62c4c296c5a76e00b47d0c237f,0xe592427a0aece92de3edee1f18e0157c05861564,890157646215402332,433304,415619674943035273,112895,0x5ae401dc,multicall
20388726,0x5c90eaa7a877587904f95f9b5765199bec69e9674601a5495c6b46c0cd6ddcb6,2025-08-13 17:34:40.612308,0x483e89ddfadec70e42d6829aa18ba37a535a05ee9de67cea59b3d2e42f17fd27,396,186,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0xe592427a0aece92de3edee1f18e0157c05861564,579677119209293613,300439,930284621456896946,66667,0x5ae401dc,multicall
20218755,0x8350f63b7e2dab15d099ae0a25e2275488e238d5687e318a4eb7bb9e705faafa,2025-08-13 17:24:18.060675,0xa524559ab337fef0b442f322816813692c836d23a1c08f837911d5b417b3206c,293,94,0xc46fcd651bd6ac11255886feabdcebd58b870c86,0xe592427a0aece92de3edee1f18e0157c05861564,804441011699164004,104152,382816541700677517,292560,0xc04b8d59,exactInputSingle
20961612,0x904c95740ed1b9cde8e8ce76ac4c1ba3551b9a02ed5230a89a9e68919537a915,2025-08-13 17:28:52.792810,0x7ee7f31ff753702e08118ea44b41b493c49f97635ab19aed11311349abdef3ea,190,194,0x22cb7c436decc35542c8599c7f0b6a0b7c609371,0xe592427a0aece92de3edee1f18e0157c05861564,164401274657165931,269395,663756025318524935,149952,0x5ae401dc,multicall
20316761,0x2cbbf404854c5427d0359703bb425d422138e5dde5e9cb6ddae6315bc7f35aed,2025-08-13 17:24:57.841177,0x37f550e6592e8c4faea032041cf603ca080d129af0a19f127fea33c1bc462d5a,246,3,0x24e13738835abe0207eefda24c866a8f721d2da8,0xe592427a0aece92de3edee1f18e0157c05861564,157614593595931839,225618,895727359285282944,238063,0xc04b8d59,exactInputSingle
20124427,0x8bc8adfb771800618528c5a498fd4e5ce44075717dac4680e89b62181bc8edd6,2025-08-13 17:27:24.060294,0xab3096397eea23d6668695143bfbf07f2cbbd4a73b9e6a3d9fa35341b0efaf8a,293,13,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0xe592427a0aece92de3edee1f18e0157c05861564,627721636452367834,405933,285708214281004451,257785,0x414bf389,exactInput
20986666,0x61286f26172ef0c5fb8adebdf507326bd0c46d78886d559b7d9f902add6713a3,2025-08-13 17:24:10.767631,0xfc9ffed03f8b876db50e7d5c804802649c08e24d0164494c27956be48700a658,908,79,0x5ddf30555ee9545c8982626b7e3b6f70e5c2635f,0xe592427a0aece92de3edee1f18e0157c05861564,933397461381722276,129274,653212177310012494,158173,0x414bf389,exactInput
20689738,0xf30588412113ed850b63bb93fb15d36375664f49cb74c98d0be4e50e927b79eb,2025-08-13 17:25:29.723941,0x3b337e0e66e22c5016dd72aa48c298e62c6e38103a76f4439c81440f747e4cb6,698,4,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0xe592427a0aece92de3edee1f18e0157c05861564,744345245172273800,459797,140635581510394045,179940,0xc04b8d59,exactInputSingle
20861878,0x1260c80bb4b1fd6657fcd5cec3d21af4e176c0c18459cff3f804b21d974250a7,2025-08-13 17:24:47.248785,0x83a4c1c4faf13c7e3c0afe030b64ae78735fe280063ff234ae972d2e20be4c74,82,94,0x8bf665171487df99a02752776696450db3394220,0xe592427a0aece92de3edee1f18e0157c05861564,106504681074105724,392018,367016012895267158,91004,0x414bf389,exactInput
20380368,0x775ebc62dc8c7c9c5a1da3b6823a7fef23039d1ade13489f99e3a53f7e5ec09f,2025-08-13 17:30:40.717885,0x11a6cf726667de6df4dc76a2a8fb55277b41556039da165f692b6b2ed4177bc0,181,110,0x15aa641a0e5f1c928c6ade1437f8e46359af9fa5,0xe592427a0aece92de3edee1f18e0157c05861564,531098668358018434,236189,973228927016814932,228330,0xc04b8d59,exactInputSingle
20933540,0x6ff7fac4419741a7ed1bc1a470a808b548f559233f0f71b3505bc25711f54d7d,2025-08-13 17:23:21.998789,0xeb52f80f87ec793bc6f486152edfb0801535a88998388aa7500441a53c34b4ad,659,41,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0xe592427a0aece92de3edee1f18e0157c05861564,609937860682200384,315441,393650211119622091,279457,0xc04b8d59,exactInputSingle
20860205,0x81369cea7a86bf7b0a15f0ef074243f8af3ea75a4340e432c2feba9c1ab9f546,2025-08-13 17:33:38.554851,0xe59b8b58d20cc4095516ecbc1b63284aa4e60601f3e2c5c0bd43a63341e61e65,136,147,0x4fed5e80294c958f3ceea7df8e77fcbecd8a5545,0xe592427a0aece92de3edee1f18e0157c05861564,786256235551417200,269824,217095442620137256,101112,0x5ae401dc,multicall
20003570,0x513c0d25f987832ddb58444747c1a46629a276674f56d419c561afd2ae571c8c,2025-08-13 17:33:42.939252,0xb40ab4a464131de24851f29b731452a6e7d3414e57028846629ced5c5a01f810,48,195,0x6f695daf43d38209f2c86ea7dcc8f4b8406ff1de,0xe592427a0aece92de3edee1f18e0157c05861564,175821280106703578,330334,619130265256490274,66484,0x414bf389,exactInput
20972629,0x4b5d368d155830b2aa218bed67084ddc926d6e872de3f25d7131a1dfa909f3c3,2025-08-13 17:26:41.348226,0x3eb03c1be204b6a35669f6aad28d7c024269d1a9627f8f7f96bba1b8add3cd8b,47,9,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0xe592427a0aece92de3edee1f18e0157c05861564,175224546393581260,353674,786774894465748210,96709,0xc04b8d59,exactInputSingle
20134242,0x4d7d66a78d6245d8727fda064b022650dbae0172e2d801769e4005ca7a11ca6e,2025-08-13 17:25:01.142178,0x9dd1c21df74112e42157442e654d041c643e9ec040e4c76ae8e87c9f81d0a49e,868,49,0x7d0ccaa3fac1e5a943c5168b6ced828691b46b36,0xe592427a0aece92de3edee1f18e0157c05861564,30517548351520593,416782,261377864953315075,200382,0xc04b8d59,exactInputSingle
20830221,0x54eb44a5248135002de0139bca07214ff3783a9fb4088022cabbc275e59925ea,2025-08-13 17:33:48.300586,0xff8fb16d80cffcc46fb463d35ccf030b311da39d3e8ce5cc5cf712f576a3e132,542,160,0x2e1dee213ba8d7af0934c49a23187babeaca8764,0xe592427a0aece92de3edee1f18e0157c05861564,228808210977073116,163765,435900549164072534,213167,0x5ae401dc,multicall
20368117,0xc83245dcd294444e3a58c159cf81bc4bc9ea6bdf80dea9ace898ee9eb09bc8be,2025-08-13 17:29:00.030181,0x98c299c7a3b484a7c62424cce4e0f79b236f3207baafa711117672a0d61e7c56,929,184,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0xe592427a0aece92de3edee1f18e0157c05861564,743490645751414661,197772,837314258763395508,215456,0x5ae401dc,multicall
20822181,0x6dd6b9b9bba1d767728d064d46364de48dcae855b2619ccd553035ebe42e9214,2025-08-13 17:24:19.030774,0x8b1f18fd16cea9e3f86aede4ad752a164847071617a471842718dcca10cb1a33,631,90,0x5ddf30555ee9545c8982626b7e3b6f70e5c2635f,0xe592427a0aece92de3edee1f18e0157c05861564,270511458118789673,177782,173833219573861434,217755,0xc04b8d59,exactInputSingle
20808303,0xe48c0826f25eb724fe145c88b0e457e2f8f2a68d22959795854aeef6d76bb943,2025-08-13 17:25:30.324394,0xe2c3edf99255ab2fc97caa909b9536a6e4c2353a40c59543d495808daaacf0f8,916,133,0x3e9ba86f0ec034457eb9e0061ae13d29d8a40b12,0xe592427a0aece92de3edee1f18e0157c05861564,200961522390852505,100746,419191387304048036,273573,0x5ae401dc,multicall
20724765,0x5515e52594aa90b94edce68a8005969b367b5b1d85c25654d9a7a33ced831871,2025-08-13 17:33:30.969405,0x4241570398fa15fa8b7f419ea1e2b83a36fc852725c12bced1beb66b6c60afaf,801,90,0x1f2f10d1c40777ae1da742455c65828ff36df387,0xe592427a0aece92de3edee1f18e0157c05861564,261294871561858272,321892,100428235273074239,182979,0x5ae401dc,multicall
20036446,0x60c63009b065a2f2a42a8f02053b3b804589acb88d62f8bd74d1b5d1e1ee8331,2025-08-13 17:23:52.979385,0x3e870576b818e1b5f3da2dc8b7d348810d0982fd1bd4d6036e9377c50fe067ca,1000,117,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0xe592427a0aece92de3edee1f18e0157c05861564,216100787773664776,303995,573963760709398831,256546,0x414bf389,exactInput
20801627,0x181c515ec88209785cd76b67c91ef2cbfbe3e082048a2f20dfe10beb1698d152,2025-08-13 17:24:41.044345,0x7255f8b586ac59460f61dbd889b8d914f55a37d2ef3f3cb1e69b2ec9ba76089f,391,9,0xdf31a70a21a1931e02033dbba7deace6c45cfd0f,0xe592427a0aece92de3edee1f18e0157c05861564,566536633426375787,165368,457047743882887131,76155,0x5ae401dc,multicall
20676128,0x6f4d2e8d210e06d2a3ae5e077bc7ca8e7bcd262f82df72043406fe8b1f0e44fc,2025-08-13 17:32:40.011163,0x17fc88e9010c7d24573f7266252a921801d4838adf6141700048b79fff66ef8f,915,142,0xfbeedcfe378866dab6abbafd8b2986f5c1768737,0xe592427a0aece92de3edee1f18e0157c05861564,814062866504191287,146997,990394329447861235,179235,0xc04b8d59,exactInputSingle
20832313,0xd2f43586370548a235f7ccb8b97bb37f293c441ac53b24fc5063527490259d69,2025-08-13 17:28:00.014097,0xa1d933ca97e606e75152a51cf3804e06f1e34467b0abb949cdbf67c8d260fd94,269,136,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0xe592427a0aece92de3edee1f18e0157c05861564,464093802618128138,350859,373906102164777836,166029,0x5ae401dc,multicall
20137388,0xb940f18ebdacdaf316c52ee15c1765ba894287a7534d160ee2db754972fae930,2025-08-13 17:34:32.368196,0x5c5c315a161a53c9f32aeb7151715deaa1440d26db0a431b200a533965616be9,708,39,0x0ed17014e67ac4a1975cdfc1222dd4541f64be39,0xe592427a0aece92de3edee1f18e0157c05861564,186065181422969622,473330,19469764246015637,216393,0x414bf389,exactInput
20791026,0x8365c9482b86627649b37080080aa63e9511ed42f0a229abb43d6dc2c21ee4b5,2025-08-13 17:25:49.704541,0x2c185f6368da2eea68dc71135bf41dd45255bdb75453ed2451dd97d6762bbe11,574,171,0x5b93d80da1a359340d1f339fb574bdc56763f995,0xe592427a0aece92de3edee1f18e0157c05861564,827053896911230757,448653,790129479249865681,215500,0x414bf389,exactInput
20187315,0xf373dedb72e499887d0ddf858cc6d61fc5e5dd58544ce1637a191ed0868cc4ef,2025-08-13 17:27:01.692051,0x3a1237e0745b1b68f019086c01e93732c4be4cc6a21a2720ec1f083460cd33b3,188,158,0xfd0b31d2e955fa55e3fa641fe90e08b677188d35,0xe592427a0aece92de3edee1f18e0157c05861564,428414823949681290,443979,279287354971675499,268396,0xc04b8d59,exactInputSingle
20828748,0x355f535da342968262a5ca66355edd95f3bee7b20e7a52e2eb2d85614372289b,2025-08-13 17:33:09.435140,0x497a561e3d314f50b2b9c6642c45825229b3581a768240934a37ff9f292c812c,876,165,0x3a10dc1a145da500d5fba38b9ec49c8ff11a981f,0xe592427a0aece92de3edee1f18e0157c05861564,63897068264301852,242373,788222695902856336,257875,0x5ae401dc,multicall
20289175,0x64479258065fac2e6cf0a4f918ab7a579799a733a4b00328596283741c64b6ac,2025-08-13 17:25:37.146626,0x50281625ae6b6b2c6bc9fead33c6fe6d1a3425f567c088401969a867544d37ec,323,58,0xfbeedcfe378866dab6abbafd8b2986f5c1768737,0xe592427a0aece92de3edee1f18e0157c05861564,351514790602253565,163976,647578276295015144,134923,0x414bf389,exactInput
20014210,0x15934229f71f6cf53b2e600ddb9cdbd4faa9b0720b60ad0faa6b9086cefbd6d9,2025-08-13 17:23:38.650710,0xc3b31b7c1571a7b075d70ece348692a46998a803ae036821566fa9847e0c0f52,179,102,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,904518899246782315,250378,460357490812697964,110093,0xc04b8d59,exactInputSingle
20868401,0x97240d1ee1dfff5c7564f4291e42faead92cfa5b17feab74595eff045b8fbba2,2025-08-13 17:30:39.932701,0x32eff3dc77900c749e15d841db3d98fe16467bf45eb379e70825bee54de60a89,322,187,0xfbd4cdb413e45a52e2c8312f670e9ce67e794c37,0xe592427a0aece92de3edee1f18e0157c05861564,548956545345314138,123610,367113775287380125,115910,0xc04b8d59,exactInputSingle
20076253,0xb2b5e1a1db837c8676ec7c71f6241eff81c38c7e747088f5ac81e56f72c8d2b6,2025-08-13 17:34:01.484113,0xeb14e43deec7ec0040d90067f035e7d2801cb02a173c8756994d5ee8ff4407db,378,22,0x01cd6ece857ccc90d66edfb3e57fdc5adaad1412,0xe592427a0aece92de3edee1f18e0157c05861564,830541465430253248,240335,89343537338564589,198432,0xc04b8d59,exactInputSingle
20358844,0x2aba83713fc11e37b2b4387521c6cc0fce431632f69fca0b753656d68074c6a7,2025-08-13 17:26:02.565814,0x59dd8a6c645a7856f419996816d15a639b51b8545ea115e6c1602fa1fd874cc1,687,23,0x73a8a6f5d9762ea5f1de193ec19cdf476c7e86b1,0xe592427a0aece92de3edee1f18e0157c05861564,433469959697116348,410601,243865916129175740,204909,0x5ae401dc,multicall
20472760,0x7596269ef67ed4e1da262aff58d748b7b93b609223a282282e24c9c860637993,2025-08-13 17:27:04.581945,0x496e36a3bce739be89ca387d73f314c76f064447f9b981f03041674f2dd9d817,489,0,0x06cff7088619c7178f5e14f0b119458d08d2f5ef,0xe592427a0aece92de3edee1f18e0157c05861564,292405037196780787,188461,768610718858664799,53908,0x414bf389,exactInput
20653000,0xc5850fff51a46a9d6915158e81cb83f4fb7dcde9790cbaa4b2db6c6b993d5a72,2025-08-13 17:28:44.213893,0xf78f4badcdfd099b4cb008092248e616371091bc657cd6b4882fb61fef050b59,678,22,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xe592427a0aece92de3edee1f18e0157c05861564,84499467074999079,205793,280910376649715744,247105,0xc04b8d59,exactInputSingle
20450883,0x9d9fd76c8548490f90baf9b21ac198d04b6ed03a4a75f9c0955fbb4ab5d8575d,2025-08-13 17:30:13.619024,0x1fd624e5776028e6e54954878b7125d2411e65e2692da24eef0bfac9fd48b7da,581,165,0x24e13738835abe0207eefda24c866a8f721d2da8,0xe592427a0aece92de3edee1f18e0157c05861564,41892185035933682,396953,603231408819701684,174404,0x414bf389,exactInput
20077797,0x26db93813d2692cdc73d499e5fddbe535de3329940642576629aca5adb1a3c32,2025-08-13 17:28:40.195637,0xc25a32af3561fa92b4e20c30e5bc3ec496354431abee2a935e6b3a003af267fe,82,154,0x9c9a6973cc4573eaee986b7470097a8e932b9ec6,0xe592427a0aece92de3edee1f18e0157c05861564,504805648807036647,441853,778164462284356516,250445,0x414bf389,exactInput
20482745,0x1e1311103fce6ac84cef06091bc50ee9cc8a84fc7ace87c9ee35abb2b04fec5c,2025-08-13 17:31:07.726069,0xee988aef4686d1e3515908b7ad50c44a0c89b681e0080eff19a9c30d7516bc67,548,159,0x7882570840a97a490a37bd8db9e1ae39165bfbd6,0xe592427a0aece92de3edee1f18e0157c05861564,627992451312017179,320387,273509210754566161,270373,0xc04b8d59,exactInputSingle
20981435,0x6a2994325f55dba3e04c6249caa3f3aa2d2c5c421834aa95e3a401c2234e490f,2025-08-13 17:30:21.294945,0x5df88a9f1c5f62433322b3522081f42a761685f99120240508c7e49d306b662b,938,178,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xe592427a0aece92de3edee1f18e0157c05861564,132918170552422284,415945,726300506113451366,251841,0x5ae401dc,multicall
20344788,0xb7c26a45f0ecc0c8ae05d9fb9ee79bf151d75f679e6007d846f56427198ef9e5,2025-08-13 17:23:09.231591,0x5b86f3c769ffeeb665e789a2035445841cd2fe141efd0ba89ff83ed60e23c126,743,148,0x1631cc3d0513f7bcd0da584106825443b7911060,0xe592427a0aece92de3edee1f18e0157c05861564,268832316053466046,165373,52666252109802847,91560,0x414bf389,exactInput
20614563,0x37c53c77f38e471d87a06ba4e05367ae2bf9dc9590d99fe9781d097c90ee8149,2025-08-13 17:32:53.358731,0x3fb247e6bd289fb11c1bf038636347bda3b0dac36c455613e1eddb06d38193b7,498,96,0x89cff41ca76ccf62c4c296c5a76e00b47d0c237f,0xe592427a0aece92de3edee1f18e0157c05861564,326032698281920032,395195,525841512747455342,259594,0x5ae401dc,multicall
20503251,0x15456f878487e2ff869bc1baa878561aba94bd7507982dadf8970b9cee701817,2025-08-13 17:23:22.958000,0x2ad2976c430393c004b79f498a10a2408adead14a6b946b567ac558a848d8a35,992,143,0x73886296088814b7606ea1a82043fbe4aebbdaec,0xe592427a0aece92de3edee1f18e0157c05861564,352990388661313480,262102,767132388480246540,249888,0x5ae401dc,multicall
20520525,0x1b7deb8815580b44ae5c4d4b1797496de074ede8ac35e187a296dd73b1bc9221,2025-08-13 17:29:39.125017,0x01f97bec41b7c192ade5a041fde704b3a2721d93b039aae60719f1598a597309,946,79,0x2e1dee213ba8d7af0934c49a23187babeaca8764,0xe592427a0aece92de3edee1f18e0157c05861564,941032679295898761,205542,491871373901456887,231043,0x414bf389,exactInput
20269412,0xa9d56ec1d7439a15ffa6ad5bfd541ee86cc681b4b5186d607feb4c649f6c8ee5,2025-08-13 17:23:10.778899,0x83f9f878e843b3ff3e74249cc5b3d2b304619dc850e61f4a8258522b75c1f6bc,362,80,0x1f2f10d1c40777ae1da742455c65828ff36df387,0xe592427a0aece92de3edee1f18e0157c05861564,229638726377206223,119731,852141323444717792,151219,0x5ae401dc,multicall
20592493,0x1a04e4fb55f96946d9e07445ed3e5194182031969aec33d7862a0b38ba5be2a0,2025-08-13 17:25:01.259463,0x8a844d95cd14167dc363fb2df106de53bf08e7a910850b514fe4976be3f3ee53,81,28,0x5b93d80da1a359340d1f339fb574bdc56763f995,0xe592427a0aece92de3edee1f18e0157c05861564,412853592386125187,172012,802370464945607363,149655,0x414bf389,exactInput
20336693,0xdf5736ef0054416ffd166d90bcfa70ca4da9bd08d65e3c68f4af0401dbe9146a,2025-08-13 17:31:07.199475,0x337b0db3bf841e60c1e41782aa5d36557f0ab8198c7cee93c4983d5eb40f4d7f,737,2,0x83f81878bf60614266844a77a497c8cab01ab1bb,0xe592427a0aece92de3edee1f18e0157c05861564,403251100862755399,157735,609914155481408427,92231,0x5ae401dc,multicall
