pool_address,token_pair,timestamp,total_value_locked_usd,liquidity_change
0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db,INST/WETH,2025-08-13 17:26:30.322035,443111.1826200693,-0.026136261181603417
0x81b8a03f97e8787c53fe1a86bda042b6f0de9b0e,WETH/EUL,2025-08-13 17:23:49.073215,440138.7527199589,0.010883240442744357
0x98a3ab7c340e8a033e7b37b6ef9428751581760a,SWOL/WETH,2025-08-13 17:30:46.577297,661471.8369636803,-0.048733502844050085
0x9f14025af0065b30e47e23ebb3b491d39ae8ed17,PLUME/USDC,2025-08-13 17:31:12.079720,172194.3046260535,0.002300536272840825
0x27badc983df1780b60c2b3fa9d3a19a00e46aac7,ANKR/WETH,2025-08-13 17:32:39.204948,266654.4919110337,0.024977638409379097
0x56f4da26ed956730309fa1488611ee0f13b0ac95,USDC/SPX,2025-08-13 17:26:00.510430,887550.6121432494,-0.04706437488271965
0x5cf4e26bd3d87da5e03f80a43a64f1220a1f4ba9,SHIB/USDC,2025-08-13 17:27:56.113690,528615.6693341825,0.04750505877781784
0xa512db2741cd20693e4b16f19891e72b9ff12cea,BLSH/WETH,2025-08-13 17:23:42.490423,460645.7999026332,-3.899942386167282e-05
0xbe47addbcb8f60566a3d7fd5a36f8195798e2848,DMT/WETH,2025-08-13 17:24:47.154603,165736.88129011478,0.039426842014426214
0x68519a9eca55c68c72658a2a1716aac3788c2898,EBULL/WETH,2025-08-13 17:31:27.400429,236120.37892171854,-0.045596209273719046
0x36790ecd55c2030dc553685bef719df653f413a2,ENA/USDT,2025-08-13 17:22:55.847413,55521.71459083955,0.04202265452599872
0x811786ad1ae74adfdd20dd0372abaaebc6246e34,RNDR/WETH,2025-08-13 17:33:57.435256,858910.3457704927,0.0413947669521129
0x7045d16ae7f043ec25774a0a85d6f479e5bb019e,DIA/WETH,2025-08-13 17:30:39.106372,232270.16067939985,0.04158547648808951
0x5316ca1c5ddca8e6ceccfce58f3b8540e540ee22,$NTMPI/WETH,2025-08-13 17:26:02.305730,87108.19926724285,0.0002040942559582773
0x3fdba35f04dc8c462986c992bcf8755462571130,AEON/WETH,2025-08-13 17:24:56.127932,806294.6392641691,0.04540794074604276
0x4523540f1504cd17100c4835e85b7eefd4991158,LINK/WETH,2025-08-13 17:33:18.433691,867371.9076773807,-0.018930222595258863
0x785f3ec7eb32f30b90cd0fcf3657d388b5ff4297,SABAI/WETH,2025-08-13 17:29:25.225805,17889.481821880967,0.006380674082418693
0xa88a7902cb4ef697ba0b6759c50e8c10297ff58f,PEPE/USDC,2025-08-13 17:31:39.494710,250158.1536180334,0.04718577451509287
0x8bcbb4c131df56f7c79066016241cc4bdf4e58db,CGPT/USDT,2025-08-13 17:32:05.637888,735138.7033718739,0.029597354117875452
0xaea92132c4cbeb263e6ac2bf6c183b5d81737f17,WETH/BTCBULL,2025-08-13 17:22:51.592076,415935.74847035966,-0.015357630226059384
0x802b906a18591ead8a6dd809b262ace4c65c16e8,MARIE/SPX,2025-08-13 17:31:06.291781,19498.871873917855,0.025892915321367865
0x7b1a278f5abe8e9da907fc9c29dfd432d60dc76e,WETH/GTC,2025-08-13 17:32:58.284311,729942.8886505627,0.002981448906001251
0x39fa9ec190eee7b6f4dff1100d6343e10918d044,DOK/WETH,2025-08-13 17:27:49.267406,961573.2102788696,-0.035762651479503166
0x7f2253d7e228b22a08bda1f09c516f6fead81df6,WETH/BERRY,2025-08-13 17:23:53.979180,922061.6589423853,0.001975921849203699
0x3068430da9e4b7a674184035643d9e19af3dc748,CRO/WETH,2025-08-13 17:33:31.816117,463873.4482587071,0.00807706273762658
0x6566230e3a3ce3774c1bbc7c18b590ae0f457bbc,OKB/USDT,2025-08-13 17:24:23.129972,821763.2629752739,-0.6728717086843167
0xf6e0a1e2ac41945a9aa7ff8a8aaa0cebc12a3bcc,PENDLE/WETH,2025-08-13 17:30:43.959628,139401.20357576024,0.03509137057886191
0xf8809aff4d69bece79dabe35be0c708b890d7eaf,MATIC/USDC,2025-08-13 17:27:29.925923,833580.83634078,-0.0047242147684426125
0x3e1e967e9b793e908f8eae83c74dba9bcccce6a5,APU/WETH,2025-08-13 17:23:40.774954,210685.50001644137,0.00847080358041289
0x0b918943df0962bc7a1824c0555a389347b4febd,WETH/GALA,2025-08-13 17:24:03.073580,455071.0802629185,-0.03792632629280945
0x1da51b8d8ff98f6a48f80ae79fe3ca6c26e1abb7,rETH/WETH,2025-08-13 17:34:21.537000,215559.86335425003,-0.023499207308529182
0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4,WETH/SPX,2025-08-13 17:23:52.103039,809520.9356337361,0.020470480395017546
0x1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1a,SKY/MKR,2025-08-13 17:23:16.037462,837565.5034781063,-0.04087870962086514
0xda4ea2a5506f2693eae190d9360a1f31793c98a1,USD1/WETH,2025-08-13 17:34:24.248003,402282.0180529734,-0.7804637156123913
0x83f814f7a92e365cbd79f9addceed185761a8d38,BOGBG/WETH,2025-08-13 17:34:40.287167,40771.27242517196,-0.0047798830598937275
0x70260742c2952154c84e2ea9f68b1a7397f49b6d,TURBO/WETH,2025-08-13 17:29:23.087042,103778.02422212667,0.02938097427769977
0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f,cbETH/WETH,2025-08-13 17:22:55.608985,832068.6085756896,-0.03692847624560221
0xd29d53701d3c859e29e1b90028eec1ca8e2f2943,PROMPT/USDC,2025-08-13 17:27:35.418903,689422.4094152045,-0.04159605757718996
0x9ae2bdd7beedc2e766c6b76585530e1692511570,WETH/wCFG,2025-08-13 17:25:53.350870,814619.6206974782,-0.8742111855812361
0xbc52dd634277c4a34a2d6210994a9a5e2ab6d33b,XSWAP/USDC,2025-08-13 17:28:06.270553,137503.63350703445,0.03293561772174179
0x44c8031cb036a7350d8b9b8603af662a4b9cdbd2,TEL/WETH,2025-08-13 17:24:15.219915,942857.8544138742,-0.5303473097864264
0x9bdb2af6799204a299c603994b8e400e4b1fd625,wTAO/WETH,2025-08-13 17:32:38.613489,401048.7013397002,-0.6267148332993269
0x71ee45a3c0db9a9865f7313dd3372cf60dca6479,QNT/WETH,2025-08-13 17:27:01.839142,909221.1737132042,-0.005398856935334359
0xaea92132c4cbeb263e6ac2bf6c183b5d81737f17,WETH/BTCBULL,2025-08-13 17:23:11.947599,622984.7833574369,-0.020489483700028358
0x1253e9373e781b7500266caa55150e08e210bc8c,SUPERGROK/WETH,2025-08-13 17:33:22.600573,484240.620660553,-0.7467938895903945
0x3346f2bbf6c34bd2dbe28bd1bb657d0e9c37392a,SERV/WETH,2025-08-13 17:25:10.609621,885805.9910627153,0.013075438882475546
0xf8809aff4d69bece79dabe35be0c708b890d7eaf,MATIC/USDC,2025-08-13 17:29:18.432812,29334.68348912574,0.02133706685834534
0x1be00341082e25c4e251ca6713e767f7131a2823,howsthisforatickernamelooooollol/WETH,2025-08-13 17:29:19.052820,489832.69058610324,0.00023932555437417014
0x8c1f1046219ddd216a023f792356ddf127fce372,ENA/WETH,2025-08-13 17:26:01.713693,35802.338091200494,-0.04706965394633653
0x968076be2e38cf897d4d6cea3faca9c037e1a4e3,USDC/SWEAT,2025-08-13 17:32:07.547563,68005.31797533734,0.0029432291965431623
0xb4bbe448fde336bb6a7d7d765f36d3327c772b84,MATIC/WETH,2025-08-13 17:29:47.472022,240434.50664162682,-0.025214294599842715
0xd029fa3a95e174a19934857f535eb9427d967218,wQUIL/WETH,2025-08-13 17:25:58.899441,818122.3099926474,-0.044409134414755025
0x7688b6ef52555962d008fff894223582c484517c,FET/WETH,2025-08-13 17:29:41.498318,982837.9894004522,0.04352060320915449
0x0f4121d0ef1df4c86854c7ebb47ae1c93de8aec8,WETH/THINK,2025-08-13 17:24:52.072663,244185.62141503626,0.023810510112066988
0x1da51b8d8ff98f6a48f80ae79fe3ca6c26e1abb7,rETH/WETH,2025-08-13 17:33:45.065603,37924.50402988748,0.044755873507001526
0x5ec1a0c99d428601ce42b407ae9c675e0836a8ba,VOLT/DRAGONX,2025-08-13 17:24:29.313649,948884.8209854314,0.031040116311331356
0x65a699905c02619370bcf9207f5a477c3d67130c,GHO/USDC,2025-08-13 17:29:17.329713,183801.19998404424,-0.8775328092794915
0x1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1a,SKY/MKR,2025-08-13 17:25:24.542438,531184.0290070258,-0.5328415256317414
0x031b4af5197ec30a926f48cf40e11a7dbc470048,PAXG/USDC,2025-08-13 17:32:27.640698,347351.4538241048,0.030242444458815507
0x9b871512327c09ce91dd649b3f96a63b7408ef26,KANRO/WETH,2025-08-13 17:26:39.983944,31693.767281136566,0.04172241474811186
0xa4e00d7e6aa82111575438c5e5d3e63269d4c475,USDC/AEVO,2025-08-13 17:24:06.862826,531031.9297914413,-0.04274683939398023
0x7b69759630f869f2723875f873935fed29d2d12b,WETH/ETHFI,2025-08-13 17:34:05.184714,401639.6067303158,-0.019823484627453092
0x86e50149658661312a9e0b35558d84f6c6d3da79,WBTC/WETH,2025-08-13 17:34:29.619683,735028.5051703944,0.013926599145428903
0x6affdae3b3c1aa6aa7689e9b6a7b3225a636aa1a,WETH/SOL,2025-08-13 17:30:34.409791,182460.64424597536,0.019356039829254296
0xc75de23d89df36ba921287616ee8edb4c986e328,USD1/USDC,2025-08-13 17:32:13.634091,231004.84184083602,-0.03246483700097792
0x349c41201b62db851192665c504b350ff98c6b45,ZERO/WETH,2025-08-13 17:31:35.476381,301572.0920717335,-0.04982020933271342
0x3068430da9e4b7a674184035643d9e19af3dc748,CRO/WETH,2025-08-13 17:34:10.062675,397685.41300482594,0.0465183940287551
0x2c624232cdd221771294dfbb310aca000a0df6ac,GEEKS/WETH,2025-08-13 17:24:58.098864,325034.7427414941,0.011138115242790611
0x3d3286f7cd19074f04e514b0c6c237e757513fb3,CRV/USDT,2025-08-13 17:29:34.196177,937320.9156187117,0.024534332810198248
0x39fa9ec190eee7b6f4dff1100d6343e10918d044,DOK/WETH,2025-08-13 17:26:56.703290,326323.4923497478,0.04630796245390624
0xd29d53701d3c859e29e1b90028eec1ca8e2f2943,PROMPT/USDC,2025-08-13 17:31:17.455385,642711.6610258302,-0.005337006590220614
0x49d180ecf56132819571bf39d9b7b342522a2ac6,ATH/WETH,2025-08-13 17:25:17.972685,696244.3155580523,0.02870200060906604
0x52f11620e397f867b7d9f19e48caeb64658356a6,BTC2x-FLI/WBTC,2025-08-13 17:22:47.922433,392077.72697387583,0.04691018251056853
0x1253e9373e781b7500266caa55150e08e210bc8c,SUPERGROK/WETH,2025-08-13 17:28:42.019035,384925.4490265164,-0.039857144036287845
0x1be00341082e25c4e251ca6713e767f7131a2823,howsthisforatickernamelooooollol/WETH,2025-08-13 17:32:14.885596,582274.9360238005,-0.02744172724883519
0x28dae7c8bde2f3ca608f86d0e16a214dee74c74b,GREEN/WETH,2025-08-13 17:23:40.070760,847304.8591843147,-0.018128309204334246
0x5f9c4ab08cac7457e9111a30e4664920607ea2c1,CHEX/WETH,2025-08-13 17:23:40.424289,178404.1511196788,0.023198508527131692
0xdbae772db29058a88f9bd830e957c695347c41b6,EUROC/WETH,2025-08-13 17:34:05.120583,978261.1076695742,0.04852761001411432
0xa665a45920422f9d417e4867efdc4fb8a04a1f3f,WETH/USUAL,2025-08-13 17:31:14.243346,437010.10080440214,0.010731762565488565
0xf6e0a1e2ac41945a9aa7ff8a8aaa0cebc12a3bcc,PENDLE/WETH,2025-08-13 17:24:40.114720,110245.23286360229,-0.031001574241161456
0x01d54579da446ae1e75cda808cd188438834fa62,POWR/WETH,2025-08-13 17:29:25.960951,926317.8643038442,0.01605978927129735
0xf74efabef12ea619e30b79bddef89cffa9dda494,MAVIA/WETH,2025-08-13 17:25:38.034765,59139.088608124766,0.03398545048456511
0x0b918943df0962bc7a1824c0555a389347b4febd,WETH/GALA,2025-08-13 17:23:26.243493,13777.41644777281,-0.5704410771667354
0xa512db2741cd20693e4b16f19891e72b9ff12cea,BLSH/WETH,2025-08-13 17:29:59.155180,207678.05275333687,-0.8316671233231108
0xeb624dbe56eb6620ae62080c10a273cab73ae8ec,PRIME/WETH,2025-08-13 17:34:30.481541,478834.94463064807,0.02848765730669152
0x2abaca4911e68fa9bfbf3482ee797fd5b9045b84,RLB/USDC,2025-08-13 17:28:39.149705,664429.6541985449,-0.6823495883121279
0x31489056e0916d59fe3add79e63f095af3ffb816,LINK/USDT,2025-08-13 17:27:14.134778,387630.7352312479,-0.04553830753021243
0xb1556dea32e9d0cdbfed038fd7787275775ea409,OPSEC/WETH,2025-08-13 17:28:21.841728,233979.85747984023,-0.04383606303399007
0xeb3be230bbd2844b1f5d8f2e4fab9ffba8ab22cf,MOVE/WETH,2025-08-13 17:31:08.459085,105735.59481539007,0.0308180157404013
0x1253e9373e781b7500266caa55150e08e210bc8c,SUPERGROK/WETH,2025-08-13 17:34:25.907987,593829.1778805675,0.034079716643025046
0x83f814f7a92e365cbd79f9addceed185761a8d38,BOGBG/WETH,2025-08-13 17:29:03.259237,965971.4270394985,0.04363614356132178
0x0a5b046d07f6f971b7776de682f57c5b9cdc8fa0,EUROC/USDC,2025-08-13 17:33:21.790786,481499.6582706539,-0.5388891194643384
0xbfa7634640c53da7cb5e9c39031128c4e583399f,SSV/WETH,2025-08-13 17:23:12.004515,575507.7359188385,0.007148540524791837
0x7ed8f0f3b707956d9fb1e889e11153e0aa0a8549,MNT/USDe,2025-08-13 17:24:33.162311,949762.268287069,0.044906148302829255
0x73475cb40a568e8da8a045ced110137e159f890a,wstETH/WETH,2025-08-13 17:34:26.958712,810376.1141061694,-0.0076625100684400566
0x41e521adf8ae7a0f419ee06e1d9fb79416236923,GEAR/USDT,2025-08-13 17:28:00.483137,997296.5345109878,0.03341081186760042
0x3ada92f28b4ceda38562ebf047c6ff05400d4c57,WETH/ANYONE,2025-08-13 17:26:37.219632,729831.979088725,-0.041297255912349264
0xd4ee9f58e5860574ca98e3b4839391e7a356328d,XAUt/USDT,2025-08-13 17:27:33.095596,332865.5373160387,-0.004184281887738485
0x56f4da26ed956730309fa1488611ee0f13b0ac95,USDC/SPX,2025-08-13 17:22:55.901934,703408.0003710638,0.028168566092546157
0x59e19706d51d39f66711c2653cd7eb1291c94d9b,TRX/WETH,2025-08-13 17:27:45.398527,156717.74388051016,0.025837738785767297
0xb7a56873cd771f2c446d369b649430b65a756ba2,CPOOL/USDC,2025-08-13 17:33:52.948280,567056.9218825493,-0.02139071459511276
0xd80eae6e96d148b3b2abbbc6760077b66c4ea071,WETH/TREAT,2025-08-13 17:33:20.697765,879114.6270690942,0.015478767071354968
0x0a5b046d07f6f971b7776de682f57c5b9cdc8fa0,EUROC/USDC,2025-08-13 17:30:05.452749,47091.013792736296,-0.03561473293733263
0x210e3b160c355818509425b9d9e9fd3ea2e287f2,KEKIUS/WETH,2025-08-13 17:30:57.185262,407702.69929166656,0.03789576316736197
0xcba28b89eb859497f544956d64cf2ecf29b76fe2,WETH/weETH,2025-08-13 17:25:38.057092,748292.3216407448,0.03970313621494226
0xef2d127de37b942baad06145e54b0c619a1f2232,GEC/WETH,2025-08-13 17:26:50.263579,795715.5393065839,0.034284656861140725
0x314f04b30f62e0056bd059354a5536fb2e302107,W/WETH,2025-08-13 17:31:08.251648,107235.21637001382,-0.03656144790315596
0x2397346b45823e070f6fc72ac94c0a999d234c47,RSR/WETH,2025-08-13 17:28:06.039642,827565.098461953,-0.008322727229461722
0xbc52dd634277c4a34a2d6210994a9a5e2ab6d33b,XSWAP/USDC,2025-08-13 17:23:51.286532,447299.43207857455,-0.009282963915955435
0x6affdae3b3c1aa6aa7689e9b6a7b3225a636aa1a,WETH/SOL,2025-08-13 17:31:53.835173,868517.0808447234,0.0015269702609556832
0xd59eced1ded07f84c145592f65bdf854358e009c,ORAI/WETH,2025-08-13 17:23:34.244217,712473.7043807455,0.028051642962765203
0x5d389f5e2e34c6b0bad96581c22cee0be36dcf62,TONCOIN/WETH,2025-08-13 17:33:20.119466,38658.67772698383,0.03329299330765513
0x802b906a18591ead8a6dd809b262ace4c65c16e8,MARIE/SPX,2025-08-13 17:23:28.491811,42740.33406290541,-0.7558499672870816
0x1a6562590ef19d1045d06c4055742d38288e9e6d,WETH/REKT,2025-08-13 17:26:04.263799,825271.228772225,0.013540980907584405
0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f,cbETH/WETH,2025-08-13 17:30:57.445540,249518.71364371545,-0.005389656739247087
0x9b871512327c09ce91dd649b3f96a63b7408ef26,KANRO/WETH,2025-08-13 17:28:28.699248,555820.3834016792,0.03376537702567273
0x3ada92f28b4ceda38562ebf047c6ff05400d4c57,WETH/ANYONE,2025-08-13 17:31:46.252017,691962.0322397947,-0.01134343292590153
0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71,WETH/CRV,2025-08-13 17:33:01.751355,782031.8337922426,-0.027864892298445187
0xc837649cce43f2729138e72cc315207057ac8259,AAVE/WETH,2025-08-13 17:30:54.940577,276392.7434762675,-0.04799476425004756
0x5a39cadd1b007093db50744797c7a04a34f73b35,ARB/WETH,2025-08-13 17:34:23.339616,685377.734220095,-0.036768590921631795
0x71ee45a3c0db9a9865f7313dd3372cf60dca6479,QNT/WETH,2025-08-13 17:29:59.822204,18379.0898437226,0.030508556919548638
0x349c41201b62db851192665c504b350ff98c6b45,ZERO/WETH,2025-08-13 17:31:20.173151,712274.5144837566,0.039548297506925054
0x5966abd0cbfc86f98a186531b2b4ee5f6e910120,UNI/WETH,2025-08-13 17:26:58.070623,259478.7221850973,0.01771961563873134
0x093434a3ee9e0a010bb2c2aae06c2614dd248940,ALPH/USDT,2025-08-13 17:30:15.996389,588642.2842837049,-0.5002282480527298
0xd86580a57f7bf542e85202283cb845953c9d28f8,WETH/AERO,2025-08-13 17:32:51.352462,565842.5460820547,-0.021732312218490302
0xdac53c17c250fd4d4d81eaf6d88435676dac1f3f,PYUSD/USDT,2025-08-13 17:24:04.835262,73198.68335813882,0.014059474561465585
0x36790ecd55c2030dc553685bef719df653f413a2,ENA/USDT,2025-08-13 17:26:06.357150,659558.4091840895,0.015146646871262132
0x98010bd9270f9b100b6214a21754fd33bdc8d41b,SHIRO/WETH,2025-08-13 17:24:34.949093,767819.6444205869,0.03054298226335299
0xf8809aff4d69bece79dabe35be0c708b890d7eaf,MATIC/USDC,2025-08-13 17:32:30.220862,410057.4419939891,-0.036007049142358305
0xe7f6c011776e8db7cd330b54174fd76f7d0216b6,USDC/USDT,2025-08-13 17:30:38.888411,997494.4085825129,-0.008143431391865838
0x8c1f1046219ddd216a023f792356ddf127fce372,ENA/WETH,2025-08-13 17:31:37.447109,587193.4653892239,0.0316014701052868
0xbdd2d3af3a5a1213497d4f1f7bfcda898274fe9c,rETH/RPL,2025-08-13 17:31:30.115911,230139.56203650622,0.028489705529611706
0x284de502c9847342318c17d474733ef468fbdbe2,HOPPY/WETH,2025-08-13 17:27:05.117935,307192.8802651543,0.015761468467484996
0xd4ee9f58e5860574ca98e3b4839391e7a356328d,XAUt/USDT,2025-08-13 17:24:57.417818,106627.03317458225,-0.02413481494397921
0x5cf4e26bd3d87da5e03f80a43a64f1220a1f4ba9,SHIB/USDC,2025-08-13 17:29:29.502792,913498.5151979154,0.0399591157850865
0x73d3f1ba062585bce51f77d70a26be88c44b55d7,DYDX/WETH,2025-08-13 17:23:51.295872,361730.5621586341,-0.01929147286677915
0x43974ed74066b207c30ffd0fed5146762e6c6074,DAI/USDC,2025-08-13 17:33:25.527356,377965.6054672125,-0.0036239371812240156
0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4,WETH/SPX,2025-08-13 17:28:25.786329,867729.4359956143,0.04443009840000771
0x4ec9599fc203d176a301536c2e091a19bc852759,WETH/OMI,2025-08-13 17:28:26.998171,202598.3669271514,0.018069776431969706
0x13671077b66a29874a2578b5240319092ef2a104,wNXM/WETH,2025-08-13 17:26:21.816143,63521.35093614937,-0.03626347408268761
0x031b4af5197ec30a926f48cf40e11a7dbc470048,PAXG/USDC,2025-08-13 17:26:53.722317,987319.6833857114,0.04866492558834809
0x76a50887d8f1c2e9301755428990ad81479ee21c,LCX/WETH,2025-08-13 17:26:34.796090,718511.7715489357,-0.001241915425189255
0xbb668ca95563216088b98a62557fa1e26802563f,MKR/WETH,2025-08-13 17:34:37.381068,320279.9310397653,-0.7191787085726027
0x2858dcd1057d3eae7f7d5f782167e24b61153c01,LDO/WETH,2025-08-13 17:31:55.059162,176919.6990170786,-0.0010422909369983552
0x1dfacb2ea5a03e0a915999e03b5a56196f1b1664,USDC/USDS,2025-08-13 17:32:08.421769,138111.89799260302,-0.00705902769908795
0x0fd42b3f73c448b34940b339f87d07adf116b05c,WETH/AP,2025-08-13 17:34:22.036045,389483.25585292606,-0.8202342995087533
0xad48ff99415b2f007dc35b7eb553fd1eb35ebfa2,DOGEVERSE/WETH,2025-08-13 17:34:11.049403,893086.3282754347,0.0031033785570984337
0x4b227777d4dd1fc61c6f884f48641d02b4d121d3,WCM/WETH,2025-08-13 17:30:54.258662,630420.0593849063,0.019352474717039714
0x8b940be7fb78aaa6b6567dd7a3987996947460df,WETH/WXTZ,2025-08-13 17:26:31.706428,111681.14110615075,-0.019388490790858727
0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db,INST/WETH,2025-08-13 17:32:40.167557,305220.2309591974,0.022783191144681275
0x043066daf2109523a7490d4bfad4766da5719950,EMP/WETH,2025-08-13 17:29:04.364703,439328.57773523254,-0.03662105698679922
0x0f8ef3377b30fc47f96b48247f463a726a802f62,WPLS/WETH,2025-08-13 17:27:05.660638,196541.77355196074,0.041820540884143345
0x454f63ac30c8322997ef025edff6abd23e0dbe7b,RIO/WETH,2025-08-13 17:23:00.769808,232078.14969045762,-0.028880977083685533
0xef2d127de37b942baad06145e54b0c619a1f2232,GEC/WETH,2025-08-13 17:29:51.578841,177294.89447124564,0.015054038012122475
0x19581e27de7ced00ff1ce50b2047e7a567c76b1c,WETH/USDT,2025-08-13 17:27:17.138552,643917.8744199221,0.01231347773118835
0x043066daf2109523a7490d4bfad4766da5719950,EMP/WETH,2025-08-13 17:34:43.169768,665350.2166795157,-0.04802582334858549
0xcba28b89eb859497f544956d64cf2ecf29b76fe2,WETH/weETH,2025-08-13 17:24:10.368675,449871.1460564377,-0.02472617069304263
0x3068430da9e4b7a674184035643d9e19af3dc748,CRO/WETH,2025-08-13 17:24:37.251511,698240.1089287,-0.019888354524320775
0xf57e5cb1f4532c008183057ecc94283801fcb5af,WETH/RIO,2025-08-13 17:23:59.705490,525106.1418449683,0.020072634620341298
0x3346f2bbf6c34bd2dbe28bd1bb657d0e9c37392a,SERV/WETH,2025-08-13 17:32:45.069959,113865.09453109597,-0.03822654315627608
0x35135aaa6cc23891b40cb3f378c53a17a1127210,aEthWETH/WETH,2025-08-13 17:32:12.027248,502761.672561319,0.027795891659702296
0xfa2b7af0a811b9acde602aacb78e3638e8506dfe,DEXTF/WETH,2025-08-13 17:29:03.665197,209656.45808236752,-0.020464879899938705
0x4a44dc15364204a80fe80e9039455cc160828182,USDC/WETH,2025-08-13 17:29:21.659910,911253.0611873943,-0.0019336057226332914
0x39fa9ec190eee7b6f4dff1100d6343e10918d044,DOK/WETH,2025-08-13 17:22:48.971359,674916.8011405527,0.03352321652632412
0x284de502c9847342318c17d474733ef468fbdbe2,HOPPY/WETH,2025-08-13 17:28:42.754901,949951.5555738049,-0.04249517863723367
0x61a229bae1e90331edd986b6bbbe617f7035de88,ROUTE/WETH,2025-08-13 17:23:59.929145,263333.1817231582,0.04886659307576041
0xf369cb89fc627e668987007d121ed1eacdc01db9,NEKO/WETH,2025-08-13 17:25:57.170016,59579.39385481784,0.037414044916215916
0x5966abd0cbfc86f98a186531b2b4ee5f6e910120,UNI/WETH,2025-08-13 17:26:16.208368,803580.1416635428,0.023854019579217622
0xc2356069e9d1e79ca924378153cfbbfb4d4416b1,CPOOL/WETH,2025-08-13 17:32:59.897048,891389.0914278491,-0.8446422229309231
0xbc52dd634277c4a34a2d6210994a9a5e2ab6d33b,XSWAP/USDC,2025-08-13 17:24:49.768839,363952.13019536686,0.01218070333325072
0x84a5092e4a5b6fe968fd523fb2fc917dbffae441,DRAGONX/WETH,2025-08-13 17:31:34.808921,378895.93174170435,-0.03861680000962503
0x37834f2f25762f23e1f74a531cbe445db73d6765,basedAI/WETH,2025-08-13 17:34:19.863150,279114.7598426882,0.035067157803658405
0xfc56dbc6d4652b315b86b71c8d688c1ccdea9c5f,XOR/WETH,2025-08-13 17:27:50.652671,887262.647814605,-0.03674884237634401
0x61a229bae1e90331edd986b6bbbe617f7035de88,ROUTE/WETH,2025-08-13 17:23:29.225405,943042.318119901,-0.008397228336910346
0x8e612bd1f5d132a339575b8dafb7842c64614e56,SDEX/WETH,2025-08-13 17:28:34.525892,573253.9967567413,0.011132315829210558
0x5a39cadd1b007093db50744797c7a04a34f73b35,ARB/WETH,2025-08-13 17:27:05.191219,38528.067275509326,0.033853647654711175
0xc6f3ac57944a531490cd39902d0f777715fd005e,BONE/WETH,2025-08-13 17:28:34.817353,493241.5492222316,-0.005931211973747373
0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db,INST/WETH,2025-08-13 17:25:55.361264,321095.5654251322,0.017792892102016428
0xb4bbe448fde336bb6a7d7d765f36d3327c772b84,MATIC/WETH,2025-08-13 17:31:42.409145,726535.8078432239,0.045576143018785376
0x56f4da26ed956730309fa1488611ee0f13b0ac95,USDC/SPX,2025-08-13 17:26:50.576462,527872.1434724273,-0.04047578615483053
0xf57e5cb1f4532c008183057ecc94283801fcb5af,WETH/RIO,2025-08-13 17:31:30.189417,487110.380547434,0.014140445280728192
0xaea92132c4cbeb263e6ac2bf6c183b5d81737f17,WETH/BTCBULL,2025-08-13 17:32:51.103775,562760.794335166,-0.044543388477232417
0x3f9807cb9ae9fb6c30942af6139909d27753a5e0,KARRAT/WETH,2025-08-13 17:33:59.747423,510511.8961658859,-0.00041650692417053575
0x73475cb40a568e8da8a045ced110137e159f890a,wstETH/WETH,2025-08-13 17:23:40.902975,496731.48153295723,0.04701450487834001
0x6b51d431df5d7f141cbececcf79edf3dd861c3b4,DAI/WETH,2025-08-13 17:28:51.989119,554990.6140333723,0.03171033057197929
0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864,PEAS/WETH,2025-08-13 17:28:17.548108,803248.6748494549,0.03565892241780172
0x9f1f9dce319c4700ef28ec8c53bd3cc8e6abe64c,TORN/USDC,2025-08-13 17:26:34.564300,980864.0315562458,-0.048223087115106505
0x454f63ac30c8322997ef025edff6abd23e0dbe7b,RIO/WETH,2025-08-13 17:27:43.883754,561559.7012907848,-0.8636417812353872
0x1d0ebea552eb43d0b1e1561f6de8ae92e3de7f1a,SKY/MKR,2025-08-13 17:34:20.483299,641162.7411957977,0.006233257209398782
0x73d3f1ba062585bce51f77d70a26be88c44b55d7,DYDX/WETH,2025-08-13 17:30:50.461547,950851.578693432,-0.04457247866944322
0xc837649cce43f2729138e72cc315207057ac8259,AAVE/WETH,2025-08-13 17:32:54.908557,338652.8992991844,0.00999511515582626
0xb8aed072d29403ece56ae9641638ddd50d420f95,SD/USDC,2025-08-13 17:30:40.160389,718754.3652803237,0.025931995107911707
0x7688b6ef52555962d008fff894223582c484517c,FET/WETH,2025-08-13 17:22:48.581802,361587.58879888826,0.02999127156435219
0xdbae772db29058a88f9bd830e957c695347c41b6,EUROC/WETH,2025-08-13 17:29:02.829262,705075.0927273855,-0.8343378529178437
0x9f14025af0065b30e47e23ebb3b491d39ae8ed17,PLUME/USDC,2025-08-13 17:32:38.723835,745085.7814725004,-0.024571068874857008
